rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id
5633	C17H27NO6	[M + H]+	C17H27NO6	0.9999999999999999	144.718482643304	144.718482643304	0.0	52	0.9013930348258704	2.960404368961067	3.2414563631236173	1.2229043610707346		342.19153	444.6570110321045	7171_ccaSettlementSiriusPostBlanks_19554
5634	C13H18NO	[M + Na]+	C13H18NO	0.9999999999999999	144.6878818075245	144.6878818075245	0.0	41	0.6917935006170299	1.8427855455627804	2.913597486055818	-0.43428263404444756		227.12796	459.1159915924072	1375_ccaSettlementSiriusPostBlanks_4059
5635	C20H26O11	[M + Na]+	C20H26O11	0.9999999999999999	144.6831471307355	144.6831471307355	0.0	43	0.6320560362587556	2.1983650621172672	3.1800503936571896	2.154527736429694		465.13773	274.51701164245605	13417_ccaSettlementSiriusPostBlanks_38568
5636	C15H19NO7	[M + H]+	C15H19NO7	0.9999999999999999	144.63021044220704	144.63021044220704	0.0	47	0.8089980678995305	1.6896102262493622	1.7780891039146831	0.424975046790312		326.12357	279.94900703430176	6141_ccaSettlementSiriusPostBlanks_16785
5637	C20H22O8	[M + H]+	C20H22O8	0.9999999999999999	144.62211008160685	144.62211008160685	0.0	41	0.6885775862068967	0.3244818983574868	2.8326046242158425	-92093.20890122313		391.13866	286.2409973144531	10176_ccaSettlementSiriusPostBlanks_28358
5638	C10H14O3	[M + H]+	C10H14O3	0.9999999999999999	144.61785589378752	144.61785589378752	0.0	36	0.9163051528938736	2.294378586484465	2.2961033209560053	-196725.89263092412		183.10183	351.16101264953613	323_ccaSettlementSiriusPostBlanks_1160
5639	C21H29NO10	[M + H]+	C21H29NO10	0.9999999999999999	144.6148050364716	143.9185681007356	0.6962369357360085	53	0.884950248756219	0.7340460390266088	1.876299487989039	-78960.04789423409		456.18700	319.8159885406494	13204_ccaSettlementSiriusPostBlanks_37747
5640	C19H29NO6	[M + H]+	C19H29NO6	0.9999999999999999	144.6112557068224	144.6112557068224	0.0	49	0.8671288272674754	-0.9250461528353232	1.979174496558739	1.4970926901686847		368.20732	449.62300300598145	8833_ccaSettlementSiriusPostBlanks_24312
5641	C15H18O4	[M + H]+	C15H18O4	0.9999999999999999	144.59248967910082	144.59248967910082	0.0	36	0.5013717421124831	0.6149182560085551	1.4259988619942585	0.2878909097460354		263.12786	289.40900802612305	2536_ccaSettlementSiriusPostBlanks_7716
5642	C19H28O5S	[M + H]+	C19H28O5S	0.9999999999999999	144.59166864774159	144.59166864774159	0.0	44	0.6631701631701632	1.4470944390269995	1.9548808980509873	1.7044502919601405		369.17365	263.24501037597656	8886_ccaSettlementSiriusPostBlanks_24493
5643	C13H20N2O4	[M + H]+	C13H20N2O4	0.9999999999999999	144.58811495443265	144.58811495443265	0.0	52	0.8292292292292298	0.3866861194889201	2.110352824235426	-66916.65913529895		269.14956	201.806001663208	2911_ccaSettlementSiriusPostBlanks_8444
5644	C14H20O2	[M + H]+	C14H20O2	0.9999999999999999	144.56080715397474	144.56080715397474	0.0	44	0.8600927606372256	-0.1780821578408817	0.9864555844873578	0.6752717317121654		221.15376	528.8120269775391	1184_ccaSettlementSiriusPostBlanks_3563
5645	C22H33NO11	[M + H]+	C22H33NO11	0.9999999999999999	144.5382305596484	144.5382305596484	0.0	50	0.9529850746268655	-1.5266454408272527	2.389340637424074	0.4266356885173465		488.21285	402.4720001220703	13955_ccaSettlementSiriusPostBlanks_40618
5646	C9H20O4	[M + Na]+	C9H20O4	0.9999999999999999	144.51199208825494	144.51199208825494	0.0	37	0.5969592937714566	2.1983650621172672	2.830162072609611	0.503629171082458		215.12549	229.56200122833252	1030_ccaSettlementSiriusPostBlanks_3092
5647	C17H23NO9	[M + H]+	C17H23NO9	0.9999999999999999	144.49332475233217	144.49332475233217	0.0	46	0.8039800995024876	0.23158976494182698	0.673109944642631	-46641.463933408115		386.14477	218.35400104522705	9954_ccaSettlementSiriusPostBlanks_27558
5648	C21H29NO11	[M + H]+	C21H29NO11	0.9999999999999999	144.44767167252897	144.44767167252897	0.0	47	0.7532646048109964	-0.8588467137164144	1.8494843852711855	-38142.67847163194		472.18163	364.27900314331055	13641_ccaSettlementSiriusPostBlanks_39334
5649	C21H29NO8	[M + H]+	C21H29NO8	0.9999999999999999	144.44357303730465	144.44357303730465	0.0	46	0.7869774919614145	-0.1371383933693181	1.9242948414318741	0.4672881803067532		424.19679	401.2140083312988	11932_ccaSettlementSiriusPostBlanks_33713
5650	C19H29NO7	[M + H]+	C19H29NO7	0.9999999999999999	144.4424630199655	144.4424630199655	0.0	47	0.8883058470764617	-0.09006466146645646	0.994602255870201	-5.746927004134607		384.19947	357.4039936065674	9872_ccaSettlementSiriusPostBlanks_27218
5651	C17H27NO5	[M + H]+	C17H27NO5	0.9999999999999999	144.41291572854138	144.41291572854138	0.0	45	0.681008759264607	1.3131409182239218	2.0533042160383883	-55214.09915506595		326.19614	219.136004447937	6171_ccaSettlementSiriusPostBlanks_16839
5652	C23H35NO11	[M + H]+	C23H35NO11	0.9999999999999999	144.4090297542416	144.4090297542416	0.0	48	0.8543342269883825	0.6778257292956326	2.1583299702441767	0.871748101979657		502.22873	413.41501235961914	14124_ccaSettlementSiriusPostBlanks_41500
5653	C22H28O5	[M + Na]+	C22H28O5	0.9999999999999999	144.40813846034192	144.40813846034192	0.0	42	0.5804749340369393	-0.48452813853561905	1.6097239168861202	-4.42083281137957		395.18115	224.91900444030762	10500_ccaSettlementSiriusPostBlanks_29110
5654	C15H20O2	[M + H]+	C15H20O2	0.9999999999999999	144.38065484880448	144.38065484880448	0.0	52	0.7327092589512697	-0.22481402467628106	2.3868408797543883	-154493.67716927608		233.15393	615.5439949035645	1540_ccaSettlementSiriusPostBlanks_4675
5655	C20H29NO11	[M + H]+	C20H29NO11	0.9999999999999999	144.37168111964837	142.12432906656755	2.2473520530808067	52	0.8392385563380284	-1.030443675767288	1.7820133842772994	-78275.75632066405		460.18142	281.92399978637695	13334_ccaSettlementSiriusPostBlanks_38149
5656	C16H22O6	[M + H3N + H]+	C16H25NO6	0.9999999999999999	144.37152098940908	144.37152098940908	0.0	53	0.8400102722136616	0.8896534016518204	0.9843202126711315	0.4282097291905448		328.17560	298.64298820495605	6276_ccaSettlementSiriusPostBlanks_17166
5657	C16H20O4	[M + H]+	C16H20O4	0.9999999999999999	144.36555193210472	144.36555193210472	0.0	54	0.8987308903242555	1.1229901617722726	1.5945080487766705	0.48183493115185866		277.14357	376.5779972076416	3205_ccaSettlementSiriusPostBlanks_9515
5658	C21H26O8	[M + H]+	C21H26O8	0.9999999999999999	144.35352630053805	144.35352630053805	0.0	54	0.9875621890547259	0.3281635652090875	1.2862885958840002	0.053803462833558226		407.17007	486.1520004272461	11132_ccaSettlementSiriusPostBlanks_31162
5659	C14H27O5	[M + H]+	C14H27O5	0.9999999999999999	144.34100942151701	144.34100942151701	0.0	34	0.36520584329349265	1.6293723420452064	1.958221602336499	9.647186409845217		276.19579	314.6179962158203	3157_ccaSettlementSiriusPostBlanks_9396
5660	C18H38O4	[M + Na]+	C18H38O4	0.9999999999999999	144.32105442439934	144.32105442439934	0.0	51	0.9329047810365613	0.7839776594993656	0.835759061112614	-0.22128954427223738		341.26615	645.2399826049805	7125_ccaSettlementSiriusPostBlanks_19454
5661	C18H38O6S	[M + Na]+	C18H38O6S	0.9999999999999999	144.32046704228662	144.32046704228662	0.0	49	0.9721689059500958	1.5379859152401516	2.9620482712954095	7.9537865102638525		405.23135	462.096004486084	11032_ccaSettlementSiriusPostBlanks_30861
5662	C17H24O7	[M + H3N + H]+	C17H27NO7	0.9999999999999999	144.3150383575336	144.3150383575336	0.0	44	0.7084080239009815	0.5898626504662368	0.9530857714690264	0.4293790402615648		358.18618	257.2229862213135	8181_ccaSettlementSiriusPostBlanks_22485
5663	C13H19NO5	[M + Na]+	C13H19NO5	0.9999999999999999	144.3076888459053	144.3076888459053	0.0	44	0.7222676478604526	1.0967595412749076	1.3079041689320696	8.115648828416672		292.11791	342.0899963378906	3943_ccaSettlementSiriusPostBlanks_11547
5664	C14H20O4	[M + H]+	C14H20O4	0.9999999999999999	144.30194340060683	140.83952780596752	3.462415594639313	47	0.9360414866032847	0.568921701259635	1.4509252369328836	0.14395718714401645		253.14347	607.0520210266113	2276_ccaSettlementSiriusPostBlanks_6602
5665	C18H26O9	[M + Na]+	C18H26O9	0.9999999999999999	144.29892835464508	144.29892835464508	0.0	50	0.9246001523229238	1.929843456949062	1.929843456949062	6.332845581579557		409.14949	284.5590019226074	11246_ccaSettlementSiriusPostBlanks_31512
5666	C23H28O10	[M + H]+	C23H28O10	0.9999999999999999	144.29680032308386	144.29680032308386	0.0	51	0.8387096774193548	1.825728979657475	2.3281083883916764	0.6802292591746466		465.17584	326.0270118713379	13419_ccaSettlementSiriusPostBlanks_38581
5667	C18H25NO8	[M + H]+	C18H25NO8	0.9999999999999999	144.29371141267026	143.7039592110482	0.5897522016220744	47	0.8296055684454754	0.5284475955449308	0.719638416484665	-93764.12808141019		384.16548	281.023006439209	9853_ccaSettlementSiriusPostBlanks_27172
5668	C16H25NO5	[M + H]+	C16H25NO5	0.9999999999999999	144.29228272988806	144.29228272988806	0.0	35	0.1919858285993525	-0.7642409062051241	2.502942154106071	0.4507200187728186		312.18069	367.14200019836426	5235_ccaSettlementSiriusPostBlanks_14589
5669	C14H17NO4	[M + H]+	C14H17NO4	0.9999999999999999	144.28977080687673	144.28977080687673	0.0	38	0.7143409354464629	1.037218982888108	2.4812207498771546	0.17464349352001746		264.12308	204.43900108337402	2604_ccaSettlementSiriusPostBlanks_7825
5670	C19H22O10	[M + H]+	C19H22O10	0.9999999999999999	144.2812383965955	144.2812383965955	0.0	50	0.844526218951242	1.6466245891854712	1.7871756313599314	1.1984583009642409		411.12907	320.80498695373535	11352_ccaSettlementSiriusPostBlanks_31803
5671	C18H34O5	[M + Na]+	C18H34O5	0.9999999999999999	144.28002442880017	144.28002442880017	0.0	40	0.5425246195165621	2.064975698541617	2.1807380408862502	0.1706760819607119		353.22991	577.8800010681152	7937_ccaSettlementSiriusPostBlanks_21613
5672	C18H38O5	[M + H]+	C18H38O5	0.9999999999999999	144.27985087913166	144.27985087913166	0.0	52	0.9107740352442565	1.2706396735324375	1.6888306844558165	-0.533987561467599		335.27902	571.6670036315918	6733_ccaSettlementSiriusPostBlanks_18432
5673	C22H32O9	[M + H3N + H]+	C22H35NO9	0.9999999999999999	144.27263399028828	144.27263399028828	0.0	52	0.937992125984252	0.0455766928063864	1.9514818516875683	1.2031780269241128		458.23901	372.74800300598145	13314_ccaSettlementSiriusPostBlanks_38035
5674	C16H18O8	[M + H]+	C16H18O8	0.9999999999999999	144.269449094915	144.269449094915	0.0	45	0.6725852272727273	1.2243733632481306	2.0694256162776816	0.8401568794257059		339.10773	242.13998794555664	6930_ccaSettlementSiriusPostBlanks_18907
5675	C20H24O2	[M + H]+	C20H24O2	0.9999999999999999	144.26785771405093	144.26785771405093	0.0	53	0.9340723453908985	0.24400415263175473	0.9764501053646931	1.091158043685982		297.18523	586.89697265625	4323_ccaSettlementSiriusPostBlanks_12366
5676	C12H18O6	[M + Na]+	C12H18O6	0.9999999999999999	144.25233821907432	144.25233821907432	0.0	41	0.7123681687440073	0.5586266490578095	1.5328880957703788	-0.5206065956748035		281.09941	447.5420093536377	3412_ccaSettlementSiriusPostBlanks_9990
5677	C23H32O8	[M + H]+	C23H32O8	0.9999999999999999	144.20662893299917	144.20662893299917	0.0	47	0.9587217043941408	-0.5909988738824126	2.251128897341303	1.436852268899729		437.21762	443.15099716186523	12494_ccaSettlementSiriusPostBlanks_35516
5678	C17H21NO10	[M + H]+	C17H21NO10	0.9999999999999999	144.2043740258816	144.2043740258816	0.0	42	0.6062932525951557	0.5656973352405981	1.4304814059881912	-45012.174682506564		400.12394	210.72499752044678	10788_ccaSettlementSiriusPostBlanks_29957
5679	C19H20O4	[M + Na]+	C19H20O4	0.9999999999999999	144.19121631139606	141.13952037912563	3.0516959322704413	34	0.46742968464629236	0.4993753463107233	1.891952647229561	-4.49347771528338		335.12387	243.41300010681152	6631_ccaSettlementSiriusPostBlanks_18267
5680	C21H34O7	[M + H]+	C21H34O7	0.9999999999999999	144.17109249961152	144.17109249961152	0.0	46	0.8253253862060577	2.181791209575734	2.5585485051939374	-5.727229499859849		399.23544	601.1549949645996	10775_ccaSettlementSiriusPostBlanks_29915
5681	C19H26O	[M + H]+	C19H26O	0.9999999999999999	144.1635631771954	144.1635631771954	0.0	48	0.8044022011005502	1.3083186882287738	1.458445083782352	0.2757598833018174		271.20572	621.4089775085449	2993_ccaSettlementSiriusPostBlanks_8811
5682	C18H31NO11	[M - H4O2 + H]+	C18H27NO9	0.9999999999999999	144.15658385259115	144.15658385259115	0.0	46	0.9149637442320371	-0.6684573989626668	1.1942939008681375	-89564.98746320287		402.17609	301.15599632263184	10913_ccaSettlementSiriusPostBlanks_30355
5683	C15H25NO7	[M + H]+	C15H25NO7	0.9999999999999999	144.14240558629436	144.14240558629436	0.0	49	0.962862351217071	-0.9343747282395306	1.6468008471068132	0.014352395667639246		332.17038	367.78000831604004	6440_ccaSettlementSiriusPostBlanks_17759
5684	C20H22O10	[M + H]+	C20H22O10	0.9999999999999999	144.1106905871452	144.1106905871452	0.0	44	0.7745454545454541	1.0857911635635584	1.437001379720094	-42569.432577444655		423.12687	304.66200828552246	11843_ccaSettlementSiriusPostBlanks_33498
5685	C17H20O7	[M + H]+	C17H20O7	0.9999999999999999	144.11028613077758	144.11028613077758	0.0	51	0.7822270981897967	-0.22190002292479785	1.7236353154260506	0.5984520685898236		337.12838	258.48100662231445	6789_ccaSettlementSiriusPostBlanks_18603
5686	C17H24O7	[M + Na]+	C17H24O7	0.9999999999999999	144.0954035783338	144.0954035783338	0.0	46	0.8680672268907571	6.855470072565522	6.855470072565522	7.286153616592118		363.14407	444.91899490356445	8430_ccaSettlementSiriusPostBlanks_23413
5687	C16H23NO7	[M + H]+	C16H23NO7	0.9999999999999999	144.07616841534985	144.07616841534985	0.0	43	0.8141801764826593	0.1334536556571865	1.0663018852787673	0.7978557124783024		342.15500	328.9520072937012	7146_ccaSettlementSiriusPostBlanks_19510
5688	C16H21NO6	[M + H]+	C16H21NO6	0.9999999999999999	144.0604335795193	144.0604335795193	0.0	51	0.8792270531400967	2.424723616451884	3.1947192848882504	-111126.02032085805		324.14441	313.5179901123047	5998_ccaSettlementSiriusPostBlanks_16476
5689	C18H22O8	[M + H]+	C18H22O8	0.9999999999999999	144.04783941253112	144.04783941253112	0.0	46	0.68562874251497	0.6737831772355034	1.013698138233024	0.3633661576732248		367.13888	229.57600593566895	8700_ccaSettlementSiriusPostBlanks_24051
5690	C16H16O6	[M + H]+	C16H16O6	0.9999999999999999	144.0146962298762	144.0146962298762	0.0	44	0.6065207682000892	0.04560150789743217	1.8157584936307491	-118062.6449252816		305.10195	361.4709949493408	4660_ccaSettlementSiriusPostBlanks_13448
5691	C22H28O10	[M + H]+	C22H28O10	0.9999999999999999	144.01118285882055	144.01118285882055	0.0	49	0.976157082748948	2.057808090140481	2.221098753903104	-79486.9110092773		453.17516	361.018009185791	13069_ccaSettlementSiriusPostBlanks_37355
5692	C8H14O5	[M + Na]+	C8H14O5	0.9999999999999999	143.96796896411672	143.96796896411672	0.0	30	0.49348166174170005	2.636803146467644	2.636803146467644	-0.1923251097553575		213.07330	225.5590009689331	980_ccaSettlementSiriusPostBlanks_2901
5693	C10H16O4	[M + H]+	C10H16O4	0.9999999999999999	143.92388850248136	143.92388850248136	0.0	36	0.9853373525361913	2.690823989499214	2.690823989499214	1.0519662344385965		201.11235	359.8550033569336	644_ccaSettlementSiriusPostBlanks_2119
5694	C20H30O3	[M + H]+	C20H30O3	0.9999999999999999	143.92129910555224	143.92129910555224	0.0	51	0.9307670481414928	-1.189547897029715	1.5423146709779565	0.2680696719147017		319.22686	656.1519813537598	5653_ccaSettlementSiriusPostBlanks_15801
5695	C18H22O6	[M + H]+	C18H22O6	0.9999999999999999	143.87565311842354	143.87565311842354	0.0	36	0.48593530239099886	0.47049284217769494	1.3920785263755024	1.8486292837362572		335.14953	258.50000381469727	6651_ccaSettlementSiriusPostBlanks_18297
5696	C18H27NO4	[M + H]+	C18H27NO4	0.9999999999999999	143.8671037969169	143.8671037969169	0.0	42	0.650666238561567	1.7113754435115225	2.6631127632919234	-111797.19156550354		322.20122	299.02499198913574	5855_ccaSettlementSiriusPostBlanks_16179
5697	C13H16O3	[M + H]+	C13H16O3	0.9999999999999999	143.8599545510585	143.8599545510585	0.0	49	0.9255366301525992	0.358071980305991	1.7870279326205334	0.4923332252659712		221.11733	640.6579971313477	1168_ccaSettlementSiriusPostBlanks_3534
5698	C20H24O8	[M + H]+	C20H24O8	0.9999999999999999	143.85739549236206	143.85739549236206	0.0	44	0.9323753169907012	0.46111151138392037	0.7714796465578229	0.905994766585822		393.15475	332.47501373291016	10328_ccaSettlementSiriusPostBlanks_28705
5699	C16H25NO8	[M - H4O2 + H]+	C16H21NO6	0.9999999999999999	143.8555167626549	143.8555167626549	0.0	51	0.8792270531400967	2.424723616451884	3.1947192848882504	-111126.46185457756		324.14429	303.68900299072266	5999_ccaSettlementSiriusPostBlanks_16477
5700	C13H16O2	[M + H]+	C13H16O2	0.9999999999999999	143.84220983599798	143.84220983599798	0.0	51	0.8418859523945432	1.3333628124288877	1.3987195489082274	1.3414797453854599		205.12258	399.38501358032227	735_ccaSettlementSiriusPostBlanks_2400
5701	C18H21NO8	[M + H]+	C18H21NO8	0.9999999999999999	143.81861251938514	143.81861251938514	0.0	47	0.732656749617684	3.7231580015417878	4.238466142897945	-47378.58206736143		380.13433	289.5550060272217	9508_ccaSettlementSiriusPostBlanks_26372
5702	C20H24O10	[M + H]+	C20H24O10	0.9999999999999999	143.80557724787292	143.80557724787292	0.0	48	0.8347996089931579	0.955104663295155	2.2694207084759324	0.4473622560884358		425.14441	287.0720100402832	11973_ccaSettlementSiriusPostBlanks_33816
5703	C14H23NO4	[M + Na]+	C14H23NO4	0.9999999999999999	143.7854379534731	143.7854379534731	0.0	46	0.8779991866612444	1.0814614283051462	1.5269696843387783	8.481283983361388		292.15441	302.5389862060547	3954_ccaSettlementSiriusPostBlanks_11561
5704	C15H23NO7	[M + H]+	C15H23NO7	0.9999999999999999	143.78209229159003	143.78209229159003	0.0	47	0.7502669355795466	0.2911652688938718	0.5923810523396822	-54551.65668136283		330.15480	262.1359920501709	6347_ccaSettlementSiriusPostBlanks_17446
5705	C22H28O8	[M + H]+	C22H28O8	0.9999999999999999	143.76511000410272	143.76511000410272	0.0	48	0.8055987558320377	0.11147923785191417	1.3255882478546193	0.5155057273478805		421.18591	343.4739875793457	11763_ccaSettlementSiriusPostBlanks_33236
5706	C18H22O9	[M + Na]+	C18H22O9	0.9999999999999999	143.75810272389214	143.75810272389214	0.0	36	0.38842597876954676	0.2453832523297113	3.1232455328450985	0.6127799788122885		405.11585	286.1769962310791	10981_ccaSettlementSiriusPostBlanks_30725
5707	C18H27NO9	[M + H]+	C18H27NO9	0.9999999999999999	143.74225045887144	143.74225045887144	0.0	47	0.9309778142974526	0.05916680102783863	0.7826922256583994	-44782.27522042628		402.17606	277.3709964752197	10914_ccaSettlementSiriusPostBlanks_30356
5708	C12H18O	[M + H]+	C12H18O	0.9999999999999999	143.71821300194202	143.71821300194202	0.0	44	0.9440500103899703	2.830162072609611	3.076913429946037	-100535.9335154391		179.14327	595.6010055541992	272_ccaSettlementSiriusPostBlanks_1018
5709	C20H24O2	[M + H]+	C20H24O2	0.9999999999999999	143.71598825821505	143.71598825821505	0.0	51	0.9304286718200985	0.2133787635138183	1.3772923008164817	-60603.17752277066		297.18511	637.5580215454102	4322_ccaSettlementSiriusPostBlanks_12365
5710	C19H22O4	[M + H]+	C19H22O4	0.9999999999999999	143.69422891227114	139.92420916407957	3.770019748191558	51	0.8090128755364808	0.1912772910176615	0.9670954243486073	0.6749188118476195		315.15930	574.2629814147949	5359_ccaSettlementSiriusPostBlanks_15062
5711	C19H25NO9	[M + H]+	C19H25NO9	0.9999999999999999	143.68595296611147	143.68595296611147	0.0	48	0.8636459653569919	0.9051487764635184	2.220945539079301	-87395.12261488322		412.16052	247.16700553894043	11432_ccaSettlementSiriusPostBlanks_31978
5712	C12H17NO3	[M + H]+	C12H17NO3	0.9999999999999999	143.68027898885686	143.68027898885686	0.0	42	0.7313946587537093	-1.5823454440232068	2.551506460884182	0.8580442764989749		224.12831	215.0849962234497	1290_ccaSettlementSiriusPostBlanks_3810
5713	C13H18O2	[M + H]+	C13H18O2	0.9999999999999999	143.6767429340096	143.6767429340096	0.0	49	0.8853282059499012	1.3050683529448337	1.4574427725085908	-173897.66458379375		207.13823	559.5430183410645	813_ccaSettlementSiriusPostBlanks_2544
5714	C21H30O7	[M + H3N + H]+	C21H33NO7	0.9999999999999999	143.67082029734254	143.67082029734254	0.0	49	0.9007444168734493	-0.14557596153558577	0.7937800536370392	0.9769096506478734		412.23338	476.5809917449951	11489_ccaSettlementSiriusPostBlanks_32087
5715	C22H28O6	[M + H]+	C22H28O6	0.9999999999999999	143.667724705446	143.667724705446	0.0	54	0.9105191256830605	0.05730471469908641	2.120534371089806	-46275.72600799407		389.19610	457.2659969329834	10142_ccaSettlementSiriusPostBlanks_28190
5716	C19H20O8	[M + H]+	C19H20O8	0.9999999999999999	143.66668478262326	143.66668478262326	0.0	47	0.7073034492389332	0.5461023209687951	1.7236353154260506	0.5197919584019934		377.12329	314.6769905090332	9242_ccaSettlementSiriusPostBlanks_25818
5717	C23H30O11	[M + H3N + H]+	C23H33NO11	0.9999999999999999	143.64772390158387	143.64772390158387	0.0	45	0.8271276595744681	0.1851317476935212	2.2533761445303417	0.47571741152313973		500.21288	382.29000091552734	14094_ccaSettlementSiriusPostBlanks_41351
5718	C13H18O	[M + H]+	C13H18O	0.9999999999999999	143.63486824923456	143.63486824923456	0.0	49	0.9261631046987118	1.2886507659965134	1.4546491263942862	0.9087439265400317		191.14322	432.0069980621338	423_ccaSettlementSiriusPostBlanks_1532
5719	C8H18O4	[M + Na]+	C8H18O4	0.9999999999999999	143.63253509886917	143.63253509886917	0.0	31	0.5762346702021875	3.0989037669290598	3.0989037669290598	-0.7999531299245293		201.10957	207.44500637054443	641_ccaSettlementSiriusPostBlanks_2108
5720	C13H18N2O5	[M + H]+	C13H18N2O5	0.9999999999999999	143.59500259093295	143.59500259093295	0.0	53	0.9671456368807064	2.457766711548276	2.8500597693604974	0.6699205879731256		283.12904	189.45300579071045	3551_ccaSettlementSiriusPostBlanks_10300
5721	C12H20O2	[M + H]+	C12H20O2	0.9999999999999999	143.57295605767257	143.57295605767257	0.0	51	0.9717838354854135	2.6008483058874305	2.6008483058874305	0.38169802208841075		197.15368	610.177001953125	602_ccaSettlementSiriusPostBlanks_1920
5722	C26H39N5O	[M + H]+	C26H39N5O	0.9999999999999999	143.5692217279834	143.5692217279834	0.0	55	0.9878625797161077	0.867683506472261	1.4278632764795154	1.101973729034851		438.32322	597.8549766540527	12552_ccaSettlementSiriusPostBlanks_35688
5723	C17H19NO8	[M + H]+	C17H19NO8	0.9999999999999999	143.54067649241944	143.54067649241944	0.0	40	0.5989743589743586	0.8458178898517318	1.4894634333398928	0.5143209385115174		366.11853	213.2800054550171	8656_ccaSettlementSiriusPostBlanks_23902
5724	C16H21NO2	[M + H]+	C16H21NO2	0.9999999999999999	143.5240621033054	143.5240621033054	0.0	33	0.4494900221729489	1.3986660659570436	1.9884286065381198	-0.07971136659774303		260.16448	240.5009937286377	2440_ccaSettlementSiriusPostBlanks_7418
5725	C19H24O4	[M + H]+	C19H24O4	0.9999999999999999	143.5182360942985	143.5182360942985	0.0	48	0.9390134529147983	-0.8036721482190569	1.9250991602463279	0.7174950007900575		317.17496	538.0019760131836	5474_ccaSettlementSiriusPostBlanks_15425
5726	C20H24O7	[M + H]+	C20H24O7	0.9999999999999999	143.48363861677709	143.48363861677709	0.0	49	0.9193133047210302	-0.3385908472776096	1.327917159059052	-95505.92371571135		377.15963	371.73099517822266	9269_ccaSettlementSiriusPostBlanks_25865
5727	C17H20O6	[M + H]+	C17H20O6	0.9999999999999999	143.46283816029717	143.46283816029717	0.0	45	0.6819407008086252	0.14221415444811966	1.7804813899529601	0.461985620995		321.13341	281.86400413513184	5719_ccaSettlementSiriusPostBlanks_15961
5728	C22H30O7	[M + H]+	C22H30O7	0.9999999999999999	143.4487257435633	143.4487257435633	0.0	49	0.9022711631108054	1.1389472783361172	1.4626121456994954	0.5118126830755156		407.20664	333.3409881591797	11158_ccaSettlementSiriusPostBlanks_31217
5729	C16H22N2O5	[M + H]+	C16H22N2O5	0.9999999999999999	143.4462415171042	143.4462415171042	0.0	49	0.7010034970351223	0.9127808367321577	2.1972267312547418	-111464.06567618204		323.16049	272.839994430542	5938_ccaSettlementSiriusPostBlanks_16360
5730	C12H14O3	[M + H]+	C12H14O3	0.9999999999999999	143.44316689727958	143.44316689727958	0.0	48	0.9264872200859532	0.8266761125270806	1.7686935210374224	0.8345722400019057		207.10174	311.42300605773926	782_ccaSettlementSiriusPostBlanks_2503
5731	C18H24O3	[M + H]+	C18H24O3	0.9999999999999999	143.43055579319227	143.43055579319227	0.0	54	0.9768445839874412	-0.8671418361220493	1.3598875852665437	0.2609904578066263		289.17990	628.9690017700195	3797_ccaSettlementSiriusPostBlanks_11224
5732	C21H31NO7	[M + H]+	C21H31NO7	0.9999999999999999	143.4135363044374	141.30276760254955	2.1107687018878365	48	0.8452321517723415	-0.2503704640845985	1.6909158082446079	-87808.86964179331		410.21771	429.0270137786865	11343_ccaSettlementSiriusPostBlanks_31728
5733	C18H25NO5	[M + H]+	C18H25NO5	0.9999999999999999	143.4129711490276	143.4129711490276	0.0	37	0.5946887966804978	2.2542501010552485	2.934382367800834	-0.2055891916730502		336.18048	219.52099800109863	6756_ccaSettlementSiriusPostBlanks_18475
5734	C9H18O4	[M + Na]+	C9H18O4	0.9999999999999999	143.40796129793432	143.40796129793432	0.0	41	0.7093630351548904	2.0454724638493778	2.551485906388818	0.7343587009667942		213.10989	450.14599800109863	982_ccaSettlementSiriusPostBlanks_2915
5735	C21H31NO7	[M + H]+	C21H31NO7	0.9999999999999999	143.39564290929897	141.2590947719706	2.136548137328351	47	0.8452321517723415	-0.2503704640845985	1.6909158082446079	0.8232603287505358		410.21767	410.1500129699707	11344_ccaSettlementSiriusPostBlanks_31729
5736	C23H28O9	[M + H]+	C23H28O9	0.9999999999999999	143.32893735123375	143.32893735123375	0.0	51	0.7460225629158231	0.8334963100741846	2.38766634271021	-0.04661703607499326		449.18059	443.9489936828613	12912_ccaSettlementSiriusPostBlanks_36882
5737	C17H22O6	[M + H3N + H]+	C17H25NO6	0.9999999999999999	143.3227163030909	143.3227163030909	0.0	46	0.8629518072289156	1.4616212496901335	2.1480256022780635	1.157044456788371		340.17586	377.4569892883301	7049_ccaSettlementSiriusPostBlanks_19151
5738	C18H20O6	[M + H3N + H]+	C18H23NO6	0.9999999999999999	143.3196046970331	143.3196046970331	0.0	39	0.6756488265242767	3.1459637193372463	3.3006089832123893	0.05555535534363977		350.15983	229.57600593566895	7642_ccaSettlementSiriusPostBlanks_20967
5739	C23H28O9	[M + H]+	C23H28O9	0.9999999999999999	143.29558521061594	143.29558521061594	0.0	51	0.7460225629158231	0.8334963100741846	2.38766634271021	0.24203668467782144		449.18072	456.3309860229492	12911_ccaSettlementSiriusPostBlanks_36880
